AdminStrata,Al-Hasakeh,Aleppo,Ar-Raqqa,As-Sweida,Damascus,Dar'a,Deir-ez-Zor,Hama,Homs,Lattakia,Rural Damascus,Tartous
2021-10-28,,,,,,,,,,,,
2021-10-29,,,,,,,,,,,,
2021-10-30,,,,,,,,,,,,
2021-10-31,0.5344090823936657,0.6458992571262865,0.5901554458691881,0.6983452520122018,0.6756777167781282,0.7144592529790653,0.6571750988580851,0.6624320859523481,0.6740158033325558,0.6721823149437285,0.6686141938809466,0.791301440751411
2021-11-01,,,,,,,,,,,,
2021-11-02,,,,,,,,,,,,
2021-11-03,,,,,,,,,,,,
2021-11-04,,,,,,,,,,,,
2021-11-05,,,,,,,,,,,,
2021-11-06,,,,,,,,,,,,
2021-11-07,,,,,,,,,,,,
2021-11-08,,,,,,,,,,,,
2021-11-09,,,,,,,,,,,,
2021-11-10,,,,,,,,,,,,
2021-11-11,,,,,,,,,,,,
2021-11-12,,,,,,,,,,,,
2021-11-13,,,,,,,,,,,,
2021-11-14,,,,,,,,,,,,
2021-11-15,,,,,,,,,,,,
2021-11-16,,,,,,,,,,,,
2021-11-17,,,,,,,,,,,,
2021-11-18,,,,,,,,,,,,
2021-11-19,,,,,,,,,,,,
2021-11-20,,,,,,,,,,,,
2021-11-21,,,,,,,,,,,,
2021-11-22,,,,,,,,,,,,
2021-11-23,,,,,,,,,,,,
2021-11-24,,,,,,,,,,,,
2021-11-25,,,,,,,,,,,,
2021-11-26,,,,,,,,,,,,
2021-11-27,,,,,,,,,,,,
2021-11-28,,,,,,,,,,,,
2021-11-29,,,,,,,,,,,,
2021-11-30,0.5592313578201782,0.6819989676239834,0.6246113865930553,0.7674949126727871,0.7627151547594154,0.7989340436442771,0.7136922063384142,0.7244220782547579,0.7403591480533352,0.7254476362967414,0.7571875029142362,0.8318813419073725
2021-12-01,,,,,,,,,,,,
2021-12-02,,,,,,,,,,,,
2021-12-03,,,,,,,,,,,,
2021-12-04,,,,,,,,,,,,
2021-12-05,,,,,,,,,,,,
2021-12-06,,,,,,,,,,,,
2021-12-07,,,,,,,,,,,,
2021-12-08,,,,,,,,,,,,
2021-12-09,,,,,,,,,,,,
2021-12-10,,,,,,,,,,,,
2021-12-11,,,,,,,,,,,,
2021-12-12,,,,,,,,,,,,
2021-12-13,,,,,,,,,,,,
2021-12-14,,,,,,,,,,,,
2021-12-15,,,,,,,,,,,,
2021-12-16,,,,,,,,,,,,
2021-12-17,,,,,,,,,,,,
2021-12-18,,,,,,,,,,,,
2021-12-19,,,,,,,,,,,,
2021-12-20,,,,,,,,,,,,
2021-12-21,,,,,,,,,,,,
2021-12-22,,,,,,,,,,,,
2021-12-23,,,,,,,,,,,,
2021-12-24,,,,,,,,,,,,
2021-12-25,,,,,,,,,,,,
2021-12-26,,,,,,,,,,,,
2021-12-27,,,,,,,,,,,,
2021-12-28,,,,,,,,,,,,
2021-12-29,,,,,,,,,,,,
2021-12-30,,,,,,,,,,,,
2021-12-31,0.6414728030820875,0.6849588267290387,0.6330374072165503,0.74241173673129,0.7327740387208594,0.8109200752082938,0.7069380091887828,0.7075829816189136,0.7880697795797552,0.7409860600493479,0.7296060710604287,0.8361533453232759
2022-01-01,,,,,,,,,,,,
2022-01-02,,,,,,,,,,,,
2022-01-03,,,,,,,,,,,,
2022-01-04,,,,,,,,,,,,
2022-01-05,,,,,,,,,,,,
2022-01-06,,,,,,,,,,,,
2022-01-07,,,,,,,,,,,,
2022-01-08,,,,,,,,,,,,
2022-01-09,,,,,,,,,,,,
2022-01-10,,,,,,,,,,,,
2022-01-11,,,,,,,,,,,,
2022-01-12,,,,,,,,,,,,
2022-01-13,,,,,,,,,,,,
2022-01-14,,,,,,,,,,,,
2022-01-15,,,,,,,,,,,,
2022-01-16,,,,,,,,,,,,
2022-01-17,,,,,,,,,,,,
2022-01-18,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,
2022-01-20,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,
2022-01-22,,,,,,,,,,,,
2022-01-23,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,
2022-01-25,,,,,,,,,,,,
2022-01-26,,,,,,,,,,,,
2022-01-27,,,,,,,,,,,,
2022-01-28,,,,,,,,,,,,
2022-01-29,,,,,,,,,,,,
2022-01-30,,,,,,,,,,,,
2022-01-31,0.6579713295145179,0.7135147252133207,0.6568038587268,0.7540168759123976,0.7370860507031274,0.7926648755311341,0.7451322841035676,0.7369579080466827,0.7520077463938662,0.7557914279503761,0.7431620504838186,0.8292776351566726
2022-02-01,,,,,,,,,,,,
2022-02-02,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,
2022-02-04,,,,,,,,,,,,
2022-02-05,,,,,,,,,,,,
2022-02-06,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,
2022-02-09,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,
2022-02-11,,,,,,,,,,,,
2022-02-12,,,,,,,,,,,,
2022-02-13,,,,,,,,,,,,
2022-02-14,,,,,,,,,,,,
2022-02-15,,,,,,,,,,,,
2022-02-16,,,,,,,,,,,,
2022-02-17,,,,,,,,,,,,
2022-02-18,,,,,,,,,,,,
2022-02-19,,,,,,,,,,,,
2022-02-20,,,,,,,,,,,,
2022-02-21,,,,,,,,,,,,
2022-02-22,,,,,,,,,,,,
2022-02-23,,,,,,,,,,,,
2022-02-24,,,,,,,,,,,,
2022-02-25,,,,,,,,,,,,
2022-02-26,,,,,,,,,,,,
2022-02-27,,,,,,,,,,,,
2022-02-28,0.666787816963582,0.7601023503373172,0.6811595184899775,0.7949973468741897,0.7877352402882322,0.8222359111524631,0.8321134494604709,0.773700798784476,0.7732791167421692,0.7773834105783511,0.7748440081959542,0.8347966289514496
