AdminStrata,Agadez,Agadez,Agadez,Diffa,Diffa,Diffa,Dosso,Dosso,Dosso,Maradi,Maradi,Maradi,Niamey,Niamey,Niamey,Tahoua,Tahoua,Tahoua,Tillaberi,Tillaberi,Tillaberi,Zinder,Zinder,Zinder
2020-08-22,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,141.318502441671,129.736935172339,9.458,135.765894413777,134.839103977892,17.680999999999997,138.896082294839,133.873775522247,85.648,145.142037597999,137.641083521445,81.27600000000001,142.092393100258,126.663713732679,85.85700000000001,141.820907472552,133.36513125905898,60.463,152.901536161881,136.065344875733,83.525,127.230481199991,126.08814622934099,36.056
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,129.87601539119302,132.187899835496,4.7410000000000005,110.90517787061701,133.453560626194,4.383,135.365379335591,149.069953427106,101.434,120.984990062591,139.463813641029,47.027,140.036848900047,142.144191184849,85.0,123.516011006026,139.484204750333,39.721,143.813932097529,148.50825590558398,63.955,105.622464177495,128.121192616262,19.593
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,137.393841504715,133.4929700105,2.171,120.039568345324,132.3696753425,1.307,165.156180638251,145.129779449952,37.306,148.653257336662,137.039918462364,19.485,166.448838291026,137.693493975904,37.429,166.991922041287,140.11354886747299,20.053,172.63458285692698,145.026226408905,25.214000000000002,126.377939260986,126.748978078174,8.09
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,120.466712422787,133.535788421619,0.64,101.08843537415001,134.668607963537,2.142,178.248892452229,148.445517586469,24.673000000000002,134.168173330567,140.74624014984,14.022,159.398947368421,140.455355676132,19.0,152.391822151647,142.24228854001,7.001,159.098627219616,148.471929122676,11.395,127.253470093093,130.957964488709,7.973
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,107.411584629018,138.184743263172,0.522,109.34735315446,140.145798867503,1.63,133.668349280494,157.381513687601,16.73,114.603660626557,140.871697834679,6.647,111.728528424722,149.253655374163,11.142999999999999,139.795143004772,148.185764333136,8.94,115.664513971618,157.470419123421,8.732999999999999,121.69853999588699,133.753122269936,3.528
2020-10-11,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-20,101.33779264214,137.926737379007,0.049,117.78624098533301,131.89560232330098,0.764,140.120945872654,153.471693064757,0.268,130.422618795303,144.176957041635,0.099,103.238152792466,147.979398504475,0.857,132.490312053845,147.094214702328,0.043,113.092097930676,155.594649019711,0.313,140.679738562092,129.267479317147,0.023
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,103.422720624086,145.691709929147,0.035,110.313901345291,132.267905920749,0.644,144.83682546487302,155.087645833262,0.03,129.173094723851,144.935140717551,0.0,111.354383874491,148.838873349379,0.429,151.339285714286,151.10430557548,0.001,129.52755905511802,157.962259478249,0.036000000000000004,124.053064958829,131.612637504076,0.008
2020-11-01,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-10,100.06941689805599,130.575192181404,0.006999999999999999,102.14899713467,113.128472768992,0.0,93.4348929996373,135.934976854344,0.006,100.778365432592,120.616979386579,0.0,92.9500905946302,131.98726091027902,0.0,100.04980575754601,129.71151448861602,0.0,98.5340314136125,138.349416445777,0.002,100.03989229081499,110.473185435777,0.0
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,100.029868578256,136.098522167488,0.005,101.015469298662,125.66334180846201,0.0,99.4155522535909,163.476227130085,0.0,99.9900009999,149.123495661324,0.0,98.65670229874179,154.691255544267,0.0,99.9800059982005,166.910564465499,0.0,99.42551505546749,165.396450667535,0.0,100.0,133.955950735202,0.0
2020-11-21,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,100.039956048347,122.49258560258801,0.003,100.0,107.25114342977501,0.0,100.06,179.755162910107,0.0,100.0,138.09942931773702,0.0,100.0,155.84447699301901,0.0,100.0,162.041795782632,0.0,100.0099990001,161.192019076616,0.0,100.0,133.707346229081,0.0
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,100.02997901469,107.437619961612,0.002,100.0,110.221954806792,0.0,100.0,132.080483136231,0.0,100.0,114.774803581217,0.0,100.0,110.181498092803,0.0,100.0,139.76320582878,0.0,100.0,115.182412309729,0.0,100.0,121.690904609317,0.0
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,100.01999400179899,101.377137713771,0.0,100.0,117.875446497903,0.0,100.0,139.858267290579,0.0,100.0,130.417090539166,0.0,100.0,102.83976666252899,0.0,100.0,132.475146571501,0.0,100.0,112.830859215933,0.0,100.0,140.658479226548,0.0
