date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2015-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,425.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2015-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,550.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2015-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,600.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2015-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,600.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2015-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,313.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,240.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,286.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,274.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,270.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,314.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,334.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,299.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,198.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,183.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,186.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,240.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,211.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,238.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,278.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,230.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,224.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,250.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,273.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,273.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,276.25,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,350.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2017-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,406.25,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,371.25,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,371.25,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,210.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,230.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,363.75,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,371.25,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,382.5,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,397.5,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,586.25,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,743.75,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,556.25,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2018-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,415.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,366.25,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,318.75,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,355.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,653.75,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,365.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,365.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,365.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,365.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,607.5,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,675.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,365.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2019-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,365.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2020-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,365.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2020-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,365.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2020-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,365.0,YER,Yemen,Hajjah,3418,Haradh Town,194,285,15,15,8,194_285_15_15,
2016-06-15,Fuel (gas) - Retail,18 KG,non-food,4325.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2016-07-15,Fuel (gas) - Retail,18 KG,non-food,4500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2016-08-15,Fuel (gas) - Retail,18 KG,non-food,4125.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2016-09-15,Fuel (gas) - Retail,18 KG,non-food,4125.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2016-10-15,Fuel (gas) - Retail,18 KG,non-food,3875.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2016-11-15,Fuel (gas) - Retail,18 KG,non-food,3200.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2016-12-15,Fuel (gas) - Retail,18 KG,non-food,3200.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-01-15,Fuel (gas) - Retail,18 KG,non-food,3275.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-02-15,Fuel (gas) - Retail,18 KG,non-food,3275.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-03-15,Fuel (gas) - Retail,18 KG,non-food,3200.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-04-15,Fuel (gas) - Retail,18 KG,non-food,3250.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-05-15,Fuel (gas) - Retail,18 KG,non-food,2200.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-06-15,Fuel (gas) - Retail,18 KG,non-food,2200.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-07-15,Fuel (gas) - Retail,18 KG,non-food,4050.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-08-15,Fuel (gas) - Retail,18 KG,non-food,4000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-09-15,Fuel (gas) - Retail,18 KG,non-food,4500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-10-15,Fuel (gas) - Retail,18 KG,non-food,4450.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-11-15,Fuel (gas) - Retail,18 KG,non-food,4950.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2017-12-15,Fuel (gas) - Retail,18 KG,non-food,4875.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-01-15,Fuel (gas) - Retail,18 KG,non-food,5100.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-02-15,Fuel (gas) - Retail,18 KG,non-food,5100.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-03-15,Fuel (gas) - Retail,18 KG,non-food,6000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-04-15,Fuel (gas) - Retail,18 KG,non-food,6125.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-05-15,Fuel (gas) - Retail,18 KG,non-food,3000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-06-15,Fuel (gas) - Retail,18 KG,non-food,3125.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-07-15,Fuel (gas) - Retail,18 KG,non-food,3650.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-08-15,Fuel (gas) - Retail,18 KG,non-food,4675.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-09-15,Fuel (gas) - Retail,18 KG,non-food,6500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-10-15,Fuel (gas) - Retail,18 KG,non-food,8750.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-11-15,Fuel (gas) - Retail,18 KG,non-food,9750.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2018-12-15,Fuel (gas) - Retail,18 KG,non-food,8000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-01-15,Fuel (gas) - Retail,18 KG,non-food,7000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-02-15,Fuel (gas) - Retail,18 KG,non-food,5875.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-03-15,Fuel (gas) - Retail,18 KG,non-food,3250.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-04-15,Fuel (gas) - Retail,18 KG,non-food,5000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-05-15,Fuel (gas) - Retail,18 KG,non-food,5500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-06-15,Fuel (gas) - Retail,18 KG,non-food,5750.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-07-15,Fuel (gas) - Retail,18 KG,non-food,6000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-08-15,Fuel (gas) - Retail,18 KG,non-food,5500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-09-15,Fuel (gas) - Retail,18 KG,non-food,7625.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-10-15,Fuel (gas) - Retail,18 KG,non-food,6875.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-11-15,Fuel (gas) - Retail,18 KG,non-food,7000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2019-12-15,Fuel (gas) - Retail,18 KG,non-food,6325.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2020-01-15,Fuel (gas) - Retail,18 KG,non-food,6825.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2020-02-15,Fuel (gas) - Retail,18 KG,non-food,6750.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2020-03-15,Fuel (gas) - Retail,18 KG,non-food,6000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,341,15,76,8,194_341_15_76,
2016-06-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",36250.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2016-07-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",36000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2016-08-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",37000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2016-09-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",38000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2016-10-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",32000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2016-11-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",32750.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2016-12-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",33000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-01-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",33000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-02-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",33000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-03-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",32500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-04-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",30500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-05-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-06-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-07-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",33500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-08-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",34000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-09-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",35000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-10-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",35500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-11-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",36000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2017-12-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",36000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-01-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",36000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-02-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",36000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-03-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",13000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-04-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",14750.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-05-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",40750.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-06-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",43000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-07-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",43000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-08-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",50500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-09-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",55000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-10-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",57500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-11-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",60000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2018-12-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",60000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-01-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",60000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-02-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",60000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-03-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",60000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-04-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",60000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-05-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",47500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-06-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",45000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-07-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",60000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-08-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",85000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-09-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",80000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-10-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",80000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-11-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",87500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2019-12-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",90000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2020-01-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",100000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2020-02-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",100000.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2020-03-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",97500.0,YER,Yemen,Hajjah,3418,Haradh Town,194,361,15,61,2,194_361_15_61,
2012-09-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,400.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2012-10-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2012-11-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2012-12-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,290.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-01-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-02-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-03-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,200.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-04-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,350.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-05-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,350.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-06-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-08-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-09-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-10-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2013-12-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2014-01-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2014-02-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,317.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2014-03-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2014-05-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,315.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2014-06-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,320.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2014-07-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,320.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2014-08-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,310.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
2014-09-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hajjah,3418,Haradh Town,194,424,15,5,5,194_424_15_5,
