AdminStrata,Adamawa,Adamawa,Adamawa,Central,Central,Central,East,East,East,Far-North,Far-North,Far-North,Littoral,Littoral,Littoral,North,North,North,North-West,North-West,North-West,South,South,South,South-West,South-West,South-West,West,West,West
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,99.63185429180392,79.9339254766031,0.051,75.7745766995198,96.59166442744205,2.1319999999999997,46.79575596816979,94.40873331323147,3.364,100.0,100.0,0.0,58.47145488029471,89.23403205450595,3.358,100.0,99.83063969805485,0.0,73.0562200956938,91.53174673390546,1.097,52.3265441298228,86.51691598813355,7.04,47.252436784856606,80.40296495956875,3.543,81.0663112295901,82.3065335614165,0.691
2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,96.1663116955274,82.9802160796969,0.141,59.86194090101729,75.60436942138159,0.865,37.1980572969041,63.6913657035308,2.16,100.0,100.0,0.0,45.114184071608896,63.13674690847155,0.604,100.0,100.0841584158415,0.0,57.700613284961605,58.48013922388785,1.389,41.182979579519206,63.9619445470408,3.7969999999999997,35.1178322273269,56.40483291740215,1.355,62.9424719342536,62.01384104715975,0.23800000000000002
2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,86.8526208571652,86.13210289202149,0.893,49.8119757014753,53.25237806112125,2.501,38.1280560582143,48.41495797859235,4.282,100.0,100.0,0.0,42.3169769831975,48.086734693877546,3.7430000000000003,99.9701996622628,100.0794281175535,0.064,46.879163335997895,50.7068290561113,1.589,41.2743650324867,52.88041098080655,7.114,30.1486975901936,39.07660535920585,2.417,51.8721610672341,59.080145719490005,1.7469999999999999
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,65.2397700952218,65.80037187288711,4.176,74.2749402775858,73.86576027975406,24.255,73.66238367025609,68.2173717516302,35.957,100.219604711519,100.219604711519,0.04,74.766541746022,69.74217737943525,34.332,99.5221027479092,99.5221027479092,0.765,52.787800152853606,51.968902239723604,16.722,73.6927487277495,71.5690661355988,45.411,66.4410968577145,57.9222102745992,42.683,63.178656260604,63.686091056431394,17.805
2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,61.1092208234093,61.0604508196721,8.279,67.5627032794683,62.3773106494356,15.799000000000001,82.8433287235952,61.1137414630666,28.236,100.46728971962601,100.46728971962601,0.065,66.8941488432326,57.594142573781305,17.011,99.7054843588315,99.7054843588315,1.6969999999999998,55.65969126824,52.2746212311369,19.14,68.5131099661996,56.35590456358665,20.987,65.9289184098344,53.804828388598,24.703000000000003,56.098074292328704,53.85151319729145,13.095999999999998
2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,138.442707672222,133.812565643348,53.891999999999996,96.42158259713119,83.0077774454083,51.449,94.92468211606199,70.732587513533,39.803000000000004,102.769230769231,102.769230769231,0.583,95.0972016907226,77.5598815626657,66.67399999999999,152.73845007451598,152.50139137963,12.135,120.195827232796,105.049671190709,98.62299999999999,71.4846920554528,58.2986734919893,33.692,100.938629457141,77.8179421116578,91.01899999999999,107.495392554368,96.21640847296871,75.753
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,181.55832628323398,159.090962105926,58.738,111.490194573435,98.42132347651899,68.007,100.89488907486499,83.30430300552759,59.398,119.768956831408,119.92888734715099,3.141,98.58023480967671,87.1176122431724,67.194,233.474303206058,228.698121280485,34.135,142.414728966478,114.133207967757,66.391,80.10526315789471,72.375567120363,80.672,99.9660864903894,83.31573576097429,57.034,125.584906250733,107.355968893752,61.7
2020-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,157.59705736240699,131.726732192695,26.471,132.434974204643,105.66451908410102,67.692,102.860671060352,84.5500671541561,41.566,108.23360802579701,108.534931848997,1.38,126.207594165697,98.9352466464661,88.2,157.98676748582199,154.42514087965,7.247000000000001,142.391029849992,107.92105284483699,50.522,118.872453680008,89.7486257347626,107.889,114.77394581235501,87.55066909374291,66.718,142.422685638963,110.101268780102,63.24
2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,104.171416299086,114.542054304855,30.903000000000002,108.418697104949,98.0116767182501,32.111999999999995,95.96901328371331,85.5045255579131,37.573,101.992991677617,103.493356193742,4.107,99.3647424361282,90.9037112903455,28.406,108.804836459464,121.177020084073,11.789000000000001,103.97252480235201,105.027662008389,48.523999999999994,112.853917141174,85.8185450554329,31.345,89.8832966000651,85.3895630763046,40.387,103.942543751696,100.965336320226,29.758000000000003
2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,91.3432854450366,115.62946900288999,78.98899999999999,99.6261052538563,100.369295006184,70.586,81.1493632572136,86.1240983821881,49.202,89.6416329074478,96.9483358615151,13.279000000000002,98.6989568387172,94.831162566329,77.006,81.6837581379516,114.46410179286,47.75,102.903641073727,110.167812351255,85.198,102.889902834582,88.40829216555821,68.373,95.9700723870561,91.9063419410965,84.15,99.043903931467,104.222430798111,65.339
2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,100.388311175464,113.66824329818701,63.144,97.3943082575746,104.46216862439002,77.89,79.4065955595508,87.8946515314987,41.028,83.6146512306645,87.7218639898956,6.992999999999999,86.49596867904958,97.064276184054,78.12100000000001,87.66318762701941,106.01110879771099,32.259,102.15411320069201,107.96827105207599,58.726000000000006,77.39463072418941,90.162640814137,58.411,94.4756871513427,95.26537479716049,74.618,92.64906924286271,104.341593876395,57.553999999999995
2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,109.72414128636801,112.781514254359,73.39399999999999,99.93502153571959,102.130269188561,56.84,79.9649146909164,88.68526524362791,51.106,70.68789654755109,75.4867908641196,10.616,90.51590720530979,94.3579127703619,61.8,82.8555796413904,94.38439920626129,29.627,112.469039119982,111.94619443523399,93.094,71.65320278849309,85.3633201572691,28.904,104.743419883343,98.9303603551523,90.539,102.664531081776,104.45557285280701,60.681999999999995
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,97.40067824867859,109.315203710307,59.106,97.78372627416309,101.957187651475,56.549,94.2149225187727,91.1294350671719,65.366,81.54867630888941,85.0466993156408,30.24,97.193565475215,97.97920864732001,105.11200000000001,77.8922335072068,92.937263493328,46.68,99.85144596651442,111.412992231644,84.189,75.0667142749756,85.8214420452276,62.463,98.7692124222208,98.17190926149509,106.436,97.0815769898339,105.255572496157,67.529
2020-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,108.43757983974001,115.536242196302,90.939,99.4979531937901,108.13677335780199,69.84100000000001,105.00005773738701,95.1649331414941,55.386,89.1898685007255,87.72430668841758,27.211,108.575612890692,106.245917850363,113.708,93.16524340834009,99.3334636302981,63.158,106.103003387935,114.41597490032,104.913,83.63102150160141,92.6369717791836,53.475,102.86660603677099,103.60221116792,127.82700000000001,106.189227317055,112.22526805367501,86.101
2020-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,116.097630331754,111.39929907535101,84.921,110.511296487395,105.98587783179899,55.303999999999995,120.860719571385,97.519007435876,56.257,93.37391008378971,85.1217948717949,25.823,127.88107108737101,106.878430593146,101.805,104.53583636264999,96.5208179623287,53.565,105.04704120816601,107.384879958364,110.292,112.105765739109,96.2104949420043,40.77,103.491256937754,100.572698278025,119.90100000000001,114.76987974857799,107.929569945114,82.323
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,124.643380882549,106.262361293278,94.625,129.30300320397,108.257413286895,83.18700000000001,125.806185453595,98.96791218070508,61.327,88.29074287945092,85.0423823440883,45.523,134.194181780602,112.07272648541,164.046,102.818705957719,88.97572677019501,65.877,124.90320315171199,111.619966287594,180.292,127.338900801264,97.53159083037941,53.724,113.66206832045299,104.83510170786501,191.893,128.191445658613,109.89649368719601,118.02
2020-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,114.39516389733,108.718313802344,93.55,141.118464385409,111.236390223443,76.473,165.720433298709,113.325561894527,95.774,81.8212485484635,83.1726232153186,44.778999999999996,126.701361088871,109.76656210806401,122.939,99.10129551707769,94.2472858280204,85.587,122.838800481766,112.69052576686899,141.035,158.36889978949802,96.0971052398718,59.516000000000005,105.095975118244,102.002177727073,135.054,120.392678501856,108.372913294518,95.57600000000001
2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,104.91425900085699,109.990985444144,98.06299999999999,137.459393611262,114.860768496932,53.761,158.35388478692698,115.786999687356,44.151,103.899315006712,95.0261338728714,95.516,141.076282765555,122.867189755163,195.525,105.729812222684,99.4350849603221,100.415,122.292973281167,114.756094177446,166.28799999999998,171.153759057971,103.41251321771601,27.923000000000002,109.10466958093299,106.402198974452,190.68099999999998,123.783986883454,115.734770844804,138.79399999999998
2020-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,81.6385038397582,99.53882587560759,35.025999999999996,93.43212248869841,106.624569682435,11.468,115.139089238249,110.89656426931002,7.317,99.2124535027898,92.34611784749019,54.543,102.156710197277,111.16545969491101,39.198,92.0927942180036,91.5549959995982,41.50899999999999,93.2179127866679,105.63367817787201,53.867,125.181781164563,100.618085325562,10.161,77.8012241472926,94.9952698372563,42.547,92.89030568378729,105.285577480935,36.534
2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,69.7548874079079,95.2643123909344,61.327,73.25157609987441,103.391780091785,54.208,57.0532936246194,107.482348751686,24.165,98.3777793601909,90.7858538246469,60.988,92.3228541186479,107.856367078002,128.59,75.64895114714241,87.45044089688841,52.803999999999995,87.85174080141779,105.159344121095,110.896,69.6618961190951,99.8787675421743,22.154,75.7027561754393,92.59965554132309,143.227,91.41971830985908,104.90011623361299,106.758
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,64.0923340912576,92.02091034631322,90.115,86.5167426193779,110.02129849365801,98.984,76.5809880630827,115.854968645737,90.35600000000001,93.8159120082555,97.23491755270871,98.113,102.06736423514,121.444724300495,293.45599999999996,65.6168795968258,88.7275440509671,83.306,81.40764390058621,103.09333502633301,142.437,122.159359157927,131.619352397677,115.521,80.619368908373,96.46387931066342,237.489,82.7812573859608,105.208705563988,126.906
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,76.0451461034691,91.16073886817009,69.863,106.111418658801,109.724600170117,87.90899999999999,112.378466788494,117.98047811449301,98.094,111.909483261402,101.814248591389,70.749,132.64617059193898,123.662376904454,189.46099999999998,79.30712710733859,89.50599661334792,83.36200000000001,89.4862529060952,101.113907688667,90.78200000000001,139.478902978197,134.09691386203002,91.456,101.84608481213199,96.80013012596909,140.393,97.75051539815409,104.185623399889,93.45700000000001
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,84.4853772716514,87.8499584699984,87.01299999999999,115.71674335464199,110.34094294333401,113.19200000000001,127.438969543239,117.472153293885,84.90799999999999,136.217181349673,105.798170662852,56.114,147.047100144289,123.20454402085,180.71900000000002,92.6149085876189,88.13437151194852,78.95100000000001,95.8553651400553,101.652192803608,135.842,146.448410515895,132.590859297568,102.55,114.568274535038,97.72831255732409,162.276,106.25814980620702,105.102822441905,123.296
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,104.841095679121,90.3549305931978,132.2,113.65037012136601,111.53146517925501,113.464,128.467489683837,120.05016339649299,108.05,150.67376817778901,110.28055236643401,46.736000000000004,132.724940174541,124.00108135997499,180.555,109.443114702521,92.100414404919,102.491,109.504679842637,104.722358553113,184.796,110.399618191766,125.98067857817499,80.517,117.67890012604099,101.120105822693,194.30700000000002,117.991228769636,107.32672624937099,143.179
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,111.567255631559,88.74241684018801,71.222,109.240891413978,104.593473912319,83.292,116.39640223120001,115.257529334898,84.59,135.547413358432,111.35100278346901,8.122,111.395054961786,117.099764913678,67.725,116.23094260218201,93.6502403829789,49.391999999999996,112.142661630262,97.8715056141903,79.064,92.3318883301543,112.785329937556,73.172,113.203369613836,96.75034781220009,88.97,117.405964257785,102.401493048481,70.334
2020-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
