AdminStrata,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kidal,Kidal,Koulikoro,Koulikoro,Mopti,Mopti,Segou,Segou,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2021-02-28,0.2065556,97.0943480628672,0.1373441,105.95378945892,0.26464570000000004,105.47385442900699,0.11911769999999999,105.84264079478201,0.262315,108.21129397237,0.2159198,110.69047146300801,0.24266679999999996,110.466939009067,0.32994850000000003,105.257930736434,0.11423419999999998,103.42510137264799
2021-03-01,,,,,,,,,,,,,,,,,,
2021-03-02,,,,,,,,,,,,,,,,,,
2021-03-03,,,,,,,,,,,,,,,,,,
2021-03-04,,,,,,,,,,,,,,,,,,
2021-03-05,,,,,,,,,,,,,,,,,,
2021-03-06,,,,,,,,,,,,,,,,,,
2021-03-07,,,,,,,,,,,,,,,,,,
2021-03-08,,,,,,,,,,,,,,,,,,
2021-03-09,,,,,,,,,,,,,,,,,,
2021-03-10,0.20304439999999999,98.01168032263041,0.1347136,105.495650266832,0.2509248,104.17615362379499,0.11741120000000001,105.105038363284,0.2515992,107.654789865574,0.2035132,108.854217655879,0.2299397,109.366910477185,0.33215,104.65602223314,0.1133125,102.956251040201
2021-03-11,,,,,,,,,,,,,,,,,,
2021-03-12,,,,,,,,,,,,,,,,,,
2021-03-13,,,,,,,,,,,,,,,,,,
2021-03-14,,,,,,,,,,,,,,,,,,
2021-03-15,,,,,,,,,,,,,,,,,,
2021-03-16,,,,,,,,,,,,,,,,,,
2021-03-17,,,,,,,,,,,,,,,,,,
2021-03-18,,,,,,,,,,,,,,,,,,
2021-03-19,,,,,,,,,,,,,,,,,,
2021-03-20,0.2028222,98.77580330338542,0.13276229999999997,104.836615029146,0.24805679999999997,104.262035422747,0.1167113,104.834445748236,0.24838870000000002,107.3728039289,0.1987975,108.32198074479099,0.22577199999999997,109.162635987189,0.3381126,104.76691535291599,0.11284809999999999,102.748207485028
2021-03-21,,,,,,,,,,,,,,,,,,
2021-03-22,,,,,,,,,,,,,,,,,,
2021-03-23,,,,,,,,,,,,,,,,,,
2021-03-24,,,,,,,,,,,,,,,,,,
2021-03-25,,,,,,,,,,,,,,,,,,
2021-03-26,,,,,,,,,,,,,,,,,,
2021-03-27,,,,,,,,,,,,,,,,,,
2021-03-28,,,,,,,,,,,,,,,,,,
2021-03-29,,,,,,,,,,,,,,,,,,
2021-03-30,,,,,,,,,,,,,,,,,,
2021-03-31,0.20212220000000003,99.0181531696765,0.13146259999999999,104.413126197906,0.2470278,104.500598975146,0.1162637,104.714240278123,0.24713859999999999,107.244390161506,0.19658820000000002,108.525752773899,0.22405189999999997,109.45758063878401,0.3457642,104.823870432545,0.1126576,102.67361856307801
2021-04-01,,,,,,,,,,,,,,,,,,
2021-04-02,,,,,,,,,,,,,,,,,,
2021-04-03,,,,,,,,,,,,,,,,,,
2021-04-04,,,,,,,,,,,,,,,,,,
2021-04-05,,,,,,,,,,,,,,,,,,
2021-04-06,,,,,,,,,,,,,,,,,,
2021-04-07,,,,,,,,,,,,,,,,,,
2021-04-08,,,,,,,,,,,,,,,,,,
2021-04-09,,,,,,,,,,,,,,,,,,
2021-04-10,0.2018333,99.068961447679,0.13126970000000002,104.592149373092,0.24668009999999999,104.589594911112,0.1160265,104.724992541112,0.2476862,107.397920345075,0.1945034,108.505804868892,0.2231609,109.712513675863,0.3527467,104.330414734606,0.11243039999999999,102.53881257784501
2021-04-11,,,,,,,,,,,,,,,,,,
2021-04-12,,,,,,,,,,,,,,,,,,
2021-04-13,,,,,,,,,,,,,,,,,,
2021-04-14,,,,,,,,,,,,,,,,,,
2021-04-15,,,,,,,,,,,,,,,,,,
2021-04-16,,,,,,,,,,,,,,,,,,
2021-04-17,,,,,,,,,,,,,,,,,,
2021-04-18,,,,,,,,,,,,,,,,,,
2021-04-19,,,,,,,,,,,,,,,,,,
2021-04-20,0.2035444,98.6511477519843,0.1305175,104.914826718431,0.24886999999999998,104.725746232701,0.11524580000000001,104.61534760401,0.25318820000000003,107.898076478229,0.191356,108.551007135809,0.2234551,110.029541847866,0.3665985,102.342310959609,0.11199389999999998,102.37105343148701
2021-04-21,,,,,,,,,,,,,,,,,,
2021-04-22,,,,,,,,,,,,,,,,,,
2021-04-23,,,,,,,,,,,,,,,,,,
2021-04-24,,,,,,,,,,,,,,,,,,
2021-04-25,,,,,,,,,,,,,,,,,,
2021-04-26,,,,,,,,,,,,,,,,,,
2021-04-27,,,,,,,,,,,,,,,,,,
2021-04-28,,,,,,,,,,,,,,,,,,
2021-04-29,,,,,,,,,,,,,,,,,,
2021-04-30,0.2079556,99.08244617514342,0.12977349999999999,104.809469922885,0.25158420000000004,104.854065811194,0.11450039999999999,104.39439025891701,0.25838890000000003,108.24981755879499,0.190088,108.44048821887199,0.22394050000000001,110.01962308889799,0.37507090000000004,101.29806715013099,0.11166689999999999,102.24750226578001
2021-05-01,,,,,,,,,,,,,,,,,,
2021-05-02,,,,,,,,,,,,,,,,,,
2021-05-03,,,,,,,,,,,,,,,,,,
2021-05-04,,,,,,,,,,,,,,,,,,
2021-05-05,,,,,,,,,,,,,,,,,,
2021-05-06,,,,,,,,,,,,,,,,,,
2021-05-07,,,,,,,,,,,,,,,,,,
2021-05-08,,,,,,,,,,,,,,,,,,
2021-05-09,,,,,,,,,,,,,,,,,,
2021-05-10,0.21443330000000002,99.84896159206569,0.12880060000000002,104.63254962568199,0.25419,104.642826673859,0.1136047,104.13080643046499,0.2633177,108.21940945175601,0.18887479999999998,108.335011365265,0.22353299999999998,109.744584748105,0.3835254,99.9785756274585,0.1112029,102.037678570637
2021-05-11,,,,,,,,,,,,,,,,,,
2021-05-12,,,,,,,,,,,,,,,,,,
2021-05-13,,,,,,,,,,,,,,,,,,
2021-05-14,,,,,,,,,,,,,,,,,,
2021-05-15,,,,,,,,,,,,,,,,,,
2021-05-16,,,,,,,,,,,,,,,,,,
2021-05-17,,,,,,,,,,,,,,,,,,
2021-05-18,,,,,,,,,,,,,,,,,,
2021-05-19,,,,,,,,,,,,,,,,,,
2021-05-20,0.2214556,100.419277440033,0.1282777,104.77709308578599,0.25591060000000004,103.58312740452499,0.11267449999999998,103.894250113363,0.26669240000000005,107.337673716145,0.188303,108.56712785474899,0.22258579999999997,109.346263019141,0.39289009999999996,98.58141094543001,0.11088350000000001,101.94772441255199
2021-05-21,,,,,,,,,,,,,,,,,,
2021-05-22,,,,,,,,,,,,,,,,,,
2021-05-23,,,,,,,,,,,,,,,,,,
2021-05-24,,,,,,,,,,,,,,,,,,
2021-05-25,,,,,,,,,,,,,,,,,,
2021-05-26,,,,,,,,,,,,,,,,,,
2021-05-27,,,,,,,,,,,,,,,,,,
2021-05-28,,,,,,,,,,,,,,,,,,
2021-05-29,,,,,,,,,,,,,,,,,,
2021-05-30,,,,,,,,,,,,,,,,,,
2021-05-31,0.23421109999999998,99.08197615153021,0.1294817,107.081141774375,0.2654936,100.67303924509301,0.11159000000000001,104.076495805767,0.2771267,105.20373479759701,0.18809720000000002,109.79993211784901,0.2227262,108.95485299898701,0.4170643,95.9797816729747,0.1108975,102.271882168757
2021-06-01,,,,,,,,,,,,,,,,,,
2021-06-02,,,,,,,,,,,,,,,,,,
2021-06-03,,,,,,,,,,,,,,,,,,
2021-06-04,,,,,,,,,,,,,,,,,,
2021-06-05,,,,,,,,,,,,,,,,,,
2021-06-06,,,,,,,,,,,,,,,,,,
2021-06-07,,,,,,,,,,,,,,,,,,
2021-06-08,,,,,,,,,,,,,,,,,,
2021-06-09,,,,,,,,,,,,,,,,,,
2021-06-10,0.2416111,97.445494754317,0.1287125,107.50568170197201,0.2783132,99.56497043042299,0.1110672,104.20852678271,0.2858292,104.070223629262,0.1873655,109.846021991834,0.2249643,108.61409772824899,0.434141,95.20332674117759,0.1107828,102.391100701085
2021-06-11,,,,,,,,,,,,,,,,,,
2021-06-12,,,,,,,,,,,,,,,,,,
2021-06-13,,,,,,,,,,,,,,,,,,
2021-06-14,,,,,,,,,,,,,,,,,,
2021-06-15,,,,,,,,,,,,,,,,,,
2021-06-16,,,,,,,,,,,,,,,,,,
2021-06-17,,,,,,,,,,,,,,,,,,
2021-06-18,,,,,,,,,,,,,,,,,,
2021-06-19,,,,,,,,,,,,,,,,,,
2021-06-20,0.25052220000000003,95.46785163009241,0.1269152,107.06689744489799,0.3008745,99.3791256380524,0.1103248,104.153408596297,0.29677919999999997,102.480907796522,0.18587220000000002,108.522380375516,0.2292886,107.72421475368999,0.45559350000000004,94.9966235932108,0.1104691,102.329153928857
2021-06-21,,,,,,,,,,,,,,,,,,
2021-06-22,,,,,,,,,,,,,,,,,,
2021-06-23,,,,,,,,,,,,,,,,,,
2021-06-24,,,,,,,,,,,,,,,,,,
2021-06-25,,,,,,,,,,,,,,,,,,
2021-06-26,,,,,,,,,,,,,,,,,,
2021-06-27,,,,,,,,,,,,,,,,,,
2021-06-28,,,,,,,,,,,,,,,,,,
2021-06-29,,,,,,,,,,,,,,,,,,
2021-06-30,0.26331109999999996,93.91194590767641,0.1254586,106.54479033960301,0.33441079999999995,100.15345663013399,0.10947770000000001,103.96016497754,0.3144777,101.50684927691799,0.1871955,106.98877273159901,0.23903960000000002,107.004344373509,0.48153770000000007,95.31101283227379,0.1103344,102.310456782309
2021-07-01,,,,,,,,,,,,,,,,,,
2021-07-02,,,,,,,,,,,,,,,,,,
2021-07-03,,,,,,,,,,,,,,,,,,
2021-07-04,,,,,,,,,,,,,,,,,,
2021-07-05,,,,,,,,,,,,,,,,,,
2021-07-06,,,,,,,,,,,,,,,,,,
2021-07-07,,,,,,,,,,,,,,,,,,
2021-07-08,,,,,,,,,,,,,,,,,,
2021-07-09,,,,,,,,,,,,,,,,,,
2021-07-10,0.29654440000000004,90.76595075956,0.1310247,108.540296232607,0.4208778,99.3312910638969,0.10837519999999999,103.766107067487,0.37246090000000004,99.4305690332077,0.2061799,104.30858382047701,0.2786646,104.67978930565,0.541946,96.0221935318935,0.1107643,102.458596387915
2021-07-11,,,,,,,,,,,,,,,,,,
2021-07-12,,,,,,,,,,,,,,,,,,
2021-07-13,,,,,,,,,,,,,,,,,,
2021-07-14,,,,,,,,,,,,,,,,,,
2021-07-15,,,,,,,,,,,,,,,,,,
2021-07-16,,,,,,,,,,,,,,,,,,
2021-07-17,,,,,,,,,,,,,,,,,,
2021-07-18,,,,,,,,,,,,,,,,,,
2021-07-19,,,,,,,,,,,,,,,,,,
2021-07-20,0.31643330000000003,89.9958911178149,0.1398789,111.935580664767,0.467779,98.8442315522896,0.10801689999999999,103.529045636357,0.4131265,99.584996661696,0.2282292,104.08414443357901,0.31085359999999995,104.75356088883301,0.575925,97.2002960460828,0.1118711,102.622117715081
2021-07-21,,,,,,,,,,,,,,,,,,
2021-07-22,,,,,,,,,,,,,,,,,,
2021-07-23,,,,,,,,,,,,,,,,,,
2021-07-24,,,,,,,,,,,,,,,,,,
2021-07-25,,,,,,,,,,,,,,,,,,
2021-07-26,,,,,,,,,,,,,,,,,,
2021-07-27,,,,,,,,,,,,,,,,,,
2021-07-28,,,,,,,,,,,,,,,,,,
2021-07-29,,,,,,,,,,,,,,,,,,
2021-07-30,,,,,,,,,,,,,,,,,,
2021-07-31,0.3382111,89.43810424286659,0.15288139999999997,116.364906541064,0.5166765999999999,98.4113901430332,0.1080721,103.411683199537,0.46044880000000005,100.15241174716299,0.2608292,105.142500708664,0.35020640000000003,105.068792442309,0.6104881,98.4889392169891,0.11397280000000001,102.953368200968
2021-08-01,,,,,,,,,,,,,,,,,,
2021-08-02,,,,,,,,,,,,,,,,,,
2021-08-03,,,,,,,,,,,,,,,,,,
2021-08-04,,,,,,,,,,,,,,,,,,
2021-08-05,,,,,,,,,,,,,,,,,,
2021-08-06,,,,,,,,,,,,,,,,,,
2021-08-07,,,,,,,,,,,,,,,,,,
2021-08-08,,,,,,,,,,,,,,,,,,
2021-08-09,,,,,,,,,,,,,,,,,,
2021-08-10,0.38812220000000003,90.1074035698082,0.1908176,125.142828042001,0.6160651999999999,99.1873538674739,0.1114618,104.703974310006,0.5589775,101.82340861187001,0.3440605,108.03527440722,0.4366607,105.566587158144,0.6682518,100.33592369096701,0.1208124,103.359796684013
2021-08-11,,,,,,,,,,,,,,,,,,
2021-08-12,,,,,,,,,,,,,,,,,,
2021-08-13,,,,,,,,,,,,,,,,,,
2021-08-14,,,,,,,,,,,,,,,,,,
2021-08-15,,,,,,,,,,,,,,,,,,
2021-08-16,,,,,,,,,,,,,,,,,,
2021-08-17,,,,,,,,,,,,,,,,,,
2021-08-18,,,,,,,,,,,,,,,,,,
2021-08-19,,,,,,,,,,,,,,,,,,
2021-08-20,0.40622220000000003,90.0320148685709,0.2081415,126.515454115502,0.6568191,99.7793141105708,0.11465039999999999,106.010896593108,0.5939071,101.57567548893499,0.3809551,108.204106761126,0.47053829999999996,104.60121035091998,0.6861906,100.56405104817699,0.1243019,103.06001539674999
2021-08-21,,,,,,,,,,,,,,,,,,
2021-08-22,,,,,,,,,,,,,,,,,,
2021-08-23,,,,,,,,,,,,,,,,,,
2021-08-24,,,,,,,,,,,,,,,,,,
2021-08-25,,,,,,,,,,,,,,,,,,
2021-08-26,,,,,,,,,,,,,,,,,,
2021-08-27,,,,,,,,,,,,,,,,,,
2021-08-28,,,,,,,,,,,,,,,,,,
2021-08-29,,,,,,,,,,,,,,,,,,
2021-08-30,,,,,,,,,,,,,,,,,,
2021-08-31,0.41444440000000005,89.2189992175834,0.21776779999999998,125.22660885034901,0.6870689999999999,100.425275533938,0.1179729,107.285338817691,0.6153153,100.943610642456,0.4049001,107.06733707892401,0.49447120000000006,103.35795388643601,0.6944458,100.186768731378,0.1263472,102.199275234233
2021-09-01,,,,,,,,,,,,,,,,,,
2021-09-02,,,,,,,,,,,,,,,,,,
2021-09-03,,,,,,,,,,,,,,,,,,
2021-09-04,,,,,,,,,,,,,,,,,,
2021-09-05,,,,,,,,,,,,,,,,,,
2021-09-06,,,,,,,,,,,,,,,,,,
2021-09-07,,,,,,,,,,,,,,,,,,
2021-09-08,,,,,,,,,,,,,,,,,,
2021-09-09,,,,,,,,,,,,,,,,,,
2021-09-10,0.41335559999999993,87.8565794463405,0.2164927,121.512107998725,0.7017635999999999,100.579638634298,0.120584,108.10427146983601,0.6218974,100.002515328247,0.4121255999999999,105.06455394257799,0.5060599,102.009180938005,0.6961379,99.61955301250731,0.1264294,101.14729155033399
2021-09-11,,,,,,,,,,,,,,,,,,
2021-09-12,,,,,,,,,,,,,,,,,,
2021-09-13,,,,,,,,,,,,,,,,,,
2021-09-14,,,,,,,,,,,,,,,,,,
2021-09-15,,,,,,,,,,,,,,,,,,
2021-09-16,,,,,,,,,,,,,,,,,,
2021-09-17,,,,,,,,,,,,,,,,,,
2021-09-18,,,,,,,,,,,,,,,,,,
2021-09-19,,,,,,,,,,,,,,,,,,
2021-09-20,0.4032333,87.08582511407559,0.1875422,110.505920204244,0.6952213,100.755141718359,0.12140510000000002,107.494340095952,0.6008709,98.5236235669235,0.3944554,103.271274507025,0.4949487,99.9370245782031,0.6896675,99.1686600930298,0.12420199999999999,101.112515113013
2021-09-21,,,,,,,,,,,,,,,,,,
2021-09-22,,,,,,,,,,,,,,,,,,
2021-09-23,,,,,,,,,,,,,,,,,,
2021-09-24,,,,,,,,,,,,,,,,,,
2021-09-25,,,,,,,,,,,,,,,,,,
2021-09-26,,,,,,,,,,,,,,,,,,
2021-09-27,,,,,,,,,,,,,,,,,,
2021-09-28,,,,,,,,,,,,,,,,,,
2021-09-29,,,,,,,,,,,,,,,,,,
2021-09-30,0.3960889,87.7206861379579,0.17133289999999998,106.541842384835,0.6779673,100.97626798529801,0.1201096,106.474485120702,0.5761518,98.0009062103582,0.3781526,104.11306734468398,0.47389129999999996,99.0720282058342,0.6838189,99.57653245937661,0.12249389999999999,101.81274410099701
2021-10-01,,,,,,,,,,,,,,,,,,
2021-10-02,,,,,,,,,,,,,,,,,,
2021-10-03,,,,,,,,,,,,,,,,,,
2021-10-04,,,,,,,,,,,,,,,,,,
2021-10-05,,,,,,,,,,,,,,,,,,
2021-10-06,,,,,,,,,,,,,,,,,,
2021-10-07,,,,,,,,,,,,,,,,,,
2021-10-08,,,,,,,,,,,,,,,,,,
2021-10-09,,,,,,,,,,,,,,,,,,
2021-10-10,0.3873333,88.8046440500444,0.15879079999999998,104.33671060028699,0.6514331999999999,100.96604123175,0.1187018,105.563850117202,0.5435076,97.42870312976049,0.3593852,105.26111176105302,0.4467728,98.51960633629992,0.671471,99.77448538704859,0.1201885,102.200645072569
2021-10-11,,,,,,,,,,,,,,,,,,
2021-10-12,,,,,,,,,,,,,,,,,,
2021-10-13,,,,,,,,,,,,,,,,,,
2021-10-14,,,,,,,,,,,,,,,,,,
2021-10-15,,,,,,,,,,,,,,,,,,
2021-10-16,,,,,,,,,,,,,,,,,,
2021-10-17,,,,,,,,,,,,,,,,,,
2021-10-18,,,,,,,,,,,,,,,,,,
2021-10-19,,,,,,,,,,,,,,,,,,
2021-10-20,0.3754111,89.84394931362199,0.150811,103.667073465367,0.6169988000000001,100.629425364213,0.11763489999999999,104.96573669855101,0.5087834,97.20122434041059,0.33993829999999997,106.147598996937,0.4175306,98.3584988382886,0.6548187,100.015637671463,0.11783450000000001,102.277366978392
2021-10-21,,,,,,,,,,,,,,,,,,
2021-10-22,,,,,,,,,,,,,,,,,,
2021-10-23,,,,,,,,,,,,,,,,,,
2021-10-24,,,,,,,,,,,,,,,,,,
2021-10-25,,,,,,,,,,,,,,,,,,
2021-10-26,,,,,,,,,,,,,,,,,,
2021-10-27,,,,,,,,,,,,,,,,,,
2021-10-28,,,,,,,,,,,,,,,,,,
2021-10-29,,,,,,,,,,,,,,,,,,
2021-10-30,,,,,,,,,,,,,,,,,,
2021-10-31,0.345,91.8011572988427,0.1428802,103.457131685108,0.5278729,97.9687194045311,0.11623599999999999,104.22241337369199,0.44005,97.3197112878354,0.30378449999999996,105.87218351344102,0.3616934,98.740741557975,0.6064878,100.061867276021,0.1142036,101.990573842786
2021-11-01,,,,,,,,,,,,,,,,,,
2021-11-02,,,,,,,,,,,,,,,,,,
2021-11-03,,,,,,,,,,,,,,,,,,
2021-11-04,,,,,,,,,,,,,,,,,,
2021-11-05,,,,,,,,,,,,,,,,,,
2021-11-06,,,,,,,,,,,,,,,,,,
2021-11-07,,,,,,,,,,,,,,,,,,
2021-11-08,,,,,,,,,,,,,,,,,,
2021-11-09,,,,,,,,,,,,,,,,,,
2021-11-10,0.3259778,92.3299487661314,0.14074779999999998,103.16809481081499,0.48514229999999997,97.0243914290231,0.1160664,104.11914994999901,0.4092245,97.6905459657148,0.2906651,105.509315008077,0.3373506,98.9277964841164,0.5758194999999999,99.8265611411457,0.1131501,101.82110825483801
2021-11-11,,,,,,,,,,,,,,,,,,
2021-11-12,,,,,,,,,,,,,,,,,,
2021-11-13,,,,,,,,,,,,,,,,,,
2021-11-14,,,,,,,,,,,,,,,,,,
2021-11-15,,,,,,,,,,,,,,,,,,
2021-11-16,,,,,,,,,,,,,,,,,,
2021-11-17,,,,,,,,,,,,,,,,,,
2021-11-18,,,,,,,,,,,,,,,,,,
2021-11-19,,,,,,,,,,,,,,,,,,
2021-11-20,0.30464440000000004,92.3339362319504,0.1393335,103.228748890474,0.44791670000000006,96.9938373285376,0.11598199999999999,104.047445765656,0.3818034,98.2976295843031,0.28046170000000004,105.46657853894101,0.31671859999999996,99.2155416631383,0.5424658,99.4941709843472,0.11250170000000001,101.830102794063
2021-11-21,,,,,,,,,,,,,,,,,,
2021-11-22,,,,,,,,,,,,,,,,,,
2021-11-23,,,,,,,,,,,,,,,,,,
2021-11-24,,,,,,,,,,,,,,,,,,
2021-11-25,,,,,,,,,,,,,,,,,,
2021-11-26,,,,,,,,,,,,,,,,,,
2021-11-27,,,,,,,,,,,,,,,,,,
2021-11-28,,,,,,,,,,,,,,,,,,
2021-11-29,,,,,,,,,,,,,,,,,,
2021-11-30,0.2666333,92.17258739027642,0.1377945,103.33214664790701,0.3853022,97.7773015847345,0.11578540000000001,103.825407650815,0.33692890000000003,98.828147648288,0.26465700000000003,105.38335713462799,0.28716479999999994,99.651154989388,0.4759170999999999,98.88139243938231,0.11168810000000001,101.70508512530701
2021-12-01,,,,,,,,,,,,,,,,,,
2021-12-02,,,,,,,,,,,,,,,,,,
2021-12-03,,,,,,,,,,,,,,,,,,
2021-12-04,,,,,,,,,,,,,,,,,,
2021-12-05,,,,,,,,,,,,,,,,,,
2021-12-06,,,,,,,,,,,,,,,,,,
2021-12-07,,,,,,,,,,,,,,,,,,
2021-12-08,,,,,,,,,,,,,,,,,,
2021-12-09,,,,,,,,,,,,,,,,,,
2021-12-10,0.2518889,92.01747268483271,0.1372604,103.192706981501,0.35896890000000004,97.6589675778615,0.11568030000000001,103.695036504117,0.318848,98.41085025194491,0.2566656,104.968184260879,0.27617270000000005,99.5471476988859,0.4460322,98.7751875312386,0.11167650000000001,101.741114607856
2021-12-11,,,,,,,,,,,,,,,,,,
2021-12-12,,,,,,,,,,,,,,,,,,
2021-12-13,,,,,,,,,,,,,,,,,,
2021-12-14,,,,,,,,,,,,,,,,,,
2021-12-15,,,,,,,,,,,,,,,,,,
2021-12-16,,,,,,,,,,,,,,,,,,
2021-12-17,,,,,,,,,,,,,,,,,,
2021-12-18,,,,,,,,,,,,,,,,,,
2021-12-19,,,,,,,,,,,,,,,,,,
2021-12-20,0.24042220000000003,91.9866262176052,0.1361602,102.932204486304,0.33746079999999995,97.70549165460251,0.11563010000000001,103.61478569524999,0.302782,97.84185032594809,0.2470853,104.210545885427,0.2648188,98.9607540937537,0.418695,98.7028866111381,0.1114136,101.69111814894899
2021-12-21,,,,,,,,,,,,,,,,,,
2021-12-22,,,,,,,,,,,,,,,,,,
2021-12-23,,,,,,,,,,,,,,,,,,
2021-12-24,,,,,,,,,,,,,,,,,,
2021-12-25,,,,,,,,,,,,,,,,,,
2021-12-26,,,,,,,,,,,,,,,,,,
2021-12-27,,,,,,,,,,,,,,,,,,
2021-12-28,,,,,,,,,,,,,,,,,,
2021-12-29,,,,,,,,,,,,,,,,,,
2021-12-30,,,,,,,,,,,,,,,,,,
2021-12-31,0.23208890000000001,92.152457065425,0.13565539999999998,102.75279829268699,0.3210108,98.0074684271924,0.1155108,103.47542197086901,0.29067209999999993,97.6677933642387,0.2388933,103.80758822681801,0.2559599,98.74586003747672,0.3958627,99.0051141007823,0.11125399999999999,101.603563755049
2022-01-01,,,,,,,,,,,,,,,,,,
2022-01-02,,,,,,,,,,,,,,,,,,
2022-01-03,,,,,,,,,,,,,,,,,,
2022-01-04,,,,,,,,,,,,,,,,,,
2022-01-05,,,,,,,,,,,,,,,,,,
2022-01-06,,,,,,,,,,,,,,,,,,
2022-01-07,,,,,,,,,,,,,,,,,,
2022-01-08,,,,,,,,,,,,,,,,,,
2022-01-09,,,,,,,,,,,,,,,,,,
2022-01-10,0.22332220000000003,93.7318930041152,0.1332554,102.15594251340299,0.2994442,99.7639541954658,0.11499780000000001,103.04428090370399,0.27565229999999996,98.9844777993959,0.22600949999999997,103.939354227437,0.244756,99.8146651256522,0.3666833,101.52374561861299,0.11079449999999999,101.469464408431
2022-01-11,,,,,,,,,,,,,,,,,,
2022-01-12,,,,,,,,,,,,,,,,,,
2022-01-13,,,,,,,,,,,,,,,,,,
2022-01-14,,,,,,,,,,,,,,,,,,
2022-01-15,,,,,,,,,,,,,,,,,,
2022-01-16,,,,,,,,,,,,,,,,,,
2022-01-17,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,
2022-01-20,0.21988890000000003,94.4511598477521,0.13225720000000002,101.86268614006799,0.29149559999999997,100.784981988326,0.11484269999999999,102.90641562673599,0.2695938,99.65637217575029,0.2193572,103.35651230306802,0.23948520000000004,99.98887804325409,0.3546489,102.37516596636999,0.1104538,101.248012317323
2022-01-21,,,,,,,,,,,,,,,,,,
2022-01-22,,,,,,,,,,,,,,,,,,
2022-01-23,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,
2022-01-26,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,,,,,,,,,,,,
2022-01-29,,,,,,,,,,,,,,,,,,
2022-01-30,,,,,,,,,,,,,,,,,,
2022-01-31,0.2116333,94.7946739130435,0.1311969,101.428645798056,0.2760479,101.88391939228599,0.1145754,102.73140336717199,0.2565487,99.8699778920064,0.20749610000000002,102.057106076394,0.2285116,99.46952984122329,0.3308083,101.89276127645701,0.1099471,100.790331514516
2022-02-01,,,,,,,,,,,,,,,,,,
2022-02-02,,,,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,,,
2022-02-04,,,,,,,,,,,,,,,,,,
2022-02-05,,,,,,,,,,,,,,,,,,
2022-02-06,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,
2022-02-09,,,,,,,,,,,,,,,,,,
2022-02-10,0.2074889,94.7385636425917,0.1310065,101.48396751059799,0.267814,101.780047569988,0.1144099,102.68058891640999,0.2499353,99.7093510313501,0.2021674,101.45548296558701,0.22328510000000001,99.2083950923835,0.3212262,101.169940149886,0.1098407,100.63691099427
2022-02-11,,,,,,,,,,,,,,,,,,
2022-02-12,,,,,,,,,,,,,,,,,,
2022-02-13,,,,,,,,,,,,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,
2022-02-15,,,,,,,,,,,,,,,,,,
2022-02-16,,,,,,,,,,,,,,,,,,
2022-02-17,,,,,,,,,,,,,,,,,,
2022-02-18,,,,,,,,,,,,,,,,,,
2022-02-19,,,,,,,,,,,,,,,,,,
2022-02-20,0.20312220000000003,94.49949898378081,0.1305383,101.67935276940001,0.25800850000000003,101.04821507191,0.11417460000000001,102.623428140297,0.24285320000000002,99.44868303672251,0.19754660000000002,101.332880320766,0.21896100000000002,99.5280796843355,0.3141215,100.40706442355699,0.1096735,100.547973499291
2022-02-21,,,,,,,,,,,,,,,,,,
2022-02-22,,,,,,,,,,,,,,,,,,
2022-02-23,,,,,,,,,,,,,,,,,,
2022-02-24,,,,,,,,,,,,,,,,,,
2022-02-25,,,,,,,,,,,,,,,,,,
2022-02-26,,,,,,,,,,,,,,,,,,
2022-02-27,,,,,,,,,,,,,,,,,,
2022-02-28,0.1993667,94.3736841647135,0.1304532,102.056591907556,0.2490922,100.260093062297,0.1138818,102.565742617138,0.23712260000000002,99.4825995380019,0.19432850000000002,101.702982842381,0.21578160000000002,100.319133557111,0.31047620000000004,99.8634785812632,0.1096239,100.521803856915
2022-03-01,,,,,,,,,,,,,,,,,,
2022-03-02,,,,,,,,,,,,,,,,,,
2022-03-03,,,,,,,,,,,,,,,,,,
2022-03-04,,,,,,,,,,,,,,,,,,
2022-03-05,,,,,,,,,,,,,,,,,,
2022-03-06,,,,,,,,,,,,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,
2022-03-08,,,,,,,,,,,,,,,,,,
2022-03-09,,,,,,,,,,,,,,,,,,
2022-03-10,0.19346670000000002,94.30195005147621,0.1283503,101.86137281599501,0.23222710000000002,97.70325917437941,0.11270160000000001,102.148230881612,0.2266455,98.7476530765222,0.1877594,102.089806279638,0.20836679999999996,100.938804627842,0.31619640000000004,100.286951668444,0.1091021,100.30191043933
2022-03-11,,,,,,,,,,,,,,,,,,
2022-03-12,,,,,,,,,,,,,,,,,,
2022-03-13,,,,,,,,,,,,,,,,,,
2022-03-14,,,,,,,,,,,,,,,,,,
